Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-007	436	11	[2]	lemma	_	/
0085-007	436	12	[1]	lemma	_	/
0085-007	436	2	γὰρ	postag	d--------	g--------
0085-007	436	4	σοὶ	postag	p2s---cd-	p-s---fd-
0085-007	436	5	πανταχῇ	lemma	πανταχῇ	πανταχῆ
0085-007	470	6	τις	postag	p-s---cn-	p-s---mn-
0085-007	470	12	[0]	lemma	_	/
0085-007	470	2	δὲ	postag	d--------	g--------
0085-007	470	2	δὲ	relation	AuxY	AuxZ
0085-007	470	3	μὴν	postag	d--------	g--------
0085-007	470	4	ἐμοὶ	postag	p1s---cd-	p-s---fd-
0085-007	470	11	[0]	lemma	_	/
0085-007	470	1	ἄλλως	lemma	ἄλλος	ἄλλως
0085-007	470	1	ἄλλως	relation	ADV	AuxY
0085-007	470	2	τε	postag	b--------	g--------
0085-007	470	2	τε	relation	AuxY	AuxZ
0085-007	470	3	καὶ	postag	d--------	c--------
0085-007	470	4	σὺ	postag	p2s---cn-	p-s---mn-
0085-007	470	5	μὲν	postag	d--------	g--------
0085-007	470	8	ἱκέτης	relation	ADV	ATV
0085-007	470	2	δ’	postag	d--------	g--------
0085-007	470	5	σ’	postag	p2s---ca-	p-s---ma-
0085-007	470	1	αὗται	postag	p-p---fn-	a-p---fn-
0085-007	470	2	δ’	postag	d--------	g--------
0085-007	470	8	καὶ	postag	b--------	c--------
0085-007	470	9	μὴ	postag	d--------	g--------
0085-007	470	23	νόσος	relation	ADV	ATV
0085-007	470	25	[0]	lemma	_	/
0085-007	470	1	τοιαῦτα	postag	p-p---nn-	a-p---nn-
0085-007	470	2	μὲν	postag	d--------	g--------
0085-007	470	1	ἀμφότερα	relation	SBJ	SBJ_AP
0085-007	470	1	ἀμφότερα	head	10	2
0085-007	470	2	,	relation	AuxX	APOS
0085-007	470	2	,	head	0	10
0085-007	470	3	μένειν	relation	APOS_CO	SBJ_AP_CO
0085-007	470	4	πέμπειν	relation	APOS_CO	SBJ_AP_CO
0085-007	470	5	τε	postag	b--------	g--------
0085-007	470	5	τε	head	1	2
0085-007	470	8	ἐμοί	postag	p1s---cd-	p-s---fd-
0085-007	470	10	[0]	lemma	_	/
0085-007	470	2	δὲ	postag	d--------	g--------
0085-007	470	16	ἐγὼ	postag	p1s---cn-	p-s---fn-
0085-007	470	1	ὑμεῖς	postag	p2p---cn-	p-p---mn-
0085-007	470	2	δὲ	postag	d--------	g--------
0085-007	470	4	τε	postag	b--------	g--------
0085-007	470	5	καὶ	postag	b--------	c--------
0085-007	470	5	καὶ	head	7	8
0085-007	470	7	καλεῖσθ’	relation	PRED_CO	COORD
0085-007	470	8	,	relation	AuxX	APOS
0085-007	470	8	,	head	0	7
0085-007	470	12	ὁρκώματα	relation	APOS	OBJ_AP
0085-007	470	12	ὁρκώματα	head	5	8
0085-007	470	2	δ’	postag	d--------	g--------
0085-007	470	7	βέλτατα	lemma	ἀγαθός	βέλτιστος
0085-007	470	7	βέλτατα	postag	a-p---nas	a-p---na-
0085-007	470	11	τοῦτο	postag	p-s---na-	a-s---na-
0085-007	470	17	μηδὲν	postag	p-s---na-	n-s---na-
0085-007	508	1	μη	postag	d--------	g--------
0085-007	508	2	δέ	postag	d--------	g--------
0085-007	508	2	δέ	relation	AuxY	COORD
0085-007	508	2	δέ	head	4	0
0085-007	508	3	τις	postag	p-s---cn-	p-s---mn-
0085-007	508	4	κικλῃσκέτω	relation	PRED	PRED_CO
0085-007	508	4	κικλῃσκέτω	head	0	2
0085-007	508	8	τοῦτ’	postag	p-s---na-	a-s---na-
0085-007	508	9	ἔπος	relation	OBJ	OBJ_AP
0085-007	508	9	ἔπος	head	10	11
0085-007	508	11	,	relation	AuxX	APOS
0085-007	508	11	,	head	0	10
0085-007	508	13	δίκα	relation	APOS_CO	OBJ_AP_CO
0085-007	508	16	θρόνοι	relation	APOS_CO	OBJ_AP_CO
0085-007	508	17	τ’	postag	b--------	g--------
0085-007	508	17	τ’	head	9	11
0085-007	517	7	καὶ	postag	b--------	c--------
0085-007	517	9	ἐπίσκοπον	relation	ADV	AtvV
0085-007	517	12	καθήμενον	postag	v-sppema-	v-srp-na-	y
0085-007	517	14	[0]	lemma	_	/
0085-007		13	ὁμοίως	relation	ADV	AuxY
0085-007	526	1	μήτ’	postag	d--------	g--------
0085-007	526	4	μήτε	postag	d--------	g--------
0085-007	526	8	ἄλλ’	postag	p-s---na-	a-s---na-
0085-007	526	10	δ’	postag	b--------	g--------
0085-007	526	2	δ’	postag	d--------	g--------
0085-007	526	7	μὲν	postag	d--------	g--------
0085-007	526	13	[0]	lemma	_	/
0085-007	538	4	δέ	postag	b--------	g--------
0085-007	538	5	σοι	postag	p2s---cd-	p-s---md-
0085-007	538	10	δίκας	form	δίκας	Δίκας
0085-007	538	1	μη	postag	d--------	g--------
0085-007	538	2	δέ	postag	d--------	g--------
0085-007	538	2	δέ	relation	AuxY	COORD
0085-007	538	2	δέ	head	9	0
0085-007	538	5	ἰδὼν	lemma	ὁράω	εἶδον
0085-007	538	9	ἀτίσῃς	relation	PRED	PRED_CO
0085-007	538	9	ἀτίσῃς	head	0	2
0085-007	538	2	γὰρ	postag	d--------	g--------
0085-007	538	1	κύριον	relation	ADV	ATV
0085-007		3	τις	relation	APOS	MWE
0085-007	550	1	ἑκὼν	relation	ADV	AtvV
0085-007	550	2	δ’	postag	d--------	g--------
0085-007	550	9	ἔσται	postag	v3sfim---	v3sfi----
0085-007	550	2	δ’	postag	d--------	g--------
0085-007	550	4	ἂν	postag	d--------	g--------
0085-007	550	5	γένοιτο	postag	v3saom---	v3sao----	y
0085-007	550	3	δέ	postag	b--------	g--------
0085-007	558	2	δ’	postag	d--------	g--------
0085-007	558	4	οὐδὲν	postag	p-s---na-	a-s---na-
0085-007	558	4	οὐδὲν	relation	ADV	AuxZ
0085-007	558	8	τε	postag	b--------	g--------
0085-007	558	2	δὲ	postag	d--------	g--------
0085-007	558	11	ἰδὼν	lemma	ὁράω	εἶδον
0085-007	558	14	λαπαδνὸν	relation	ADV_CO	ATV_CO
0085-007	558	15	οὐ	postag	d--------	g--------
0085-007	558	16	δ’	postag	b--------	g--------
0085-007	558	17	ὑπερθέοντ’	relation	ADV_CO	ATV_CO
0085-007	558	1	δι’	lemma	διά	διό	y
0085-007	558	1	δι’	postag	r--------	c--------	y
0085-007	558	3	δὲ	postag	b--------	g--------
0085-007	558	11	ἄκλαυτος	relation	ADV_CO	AtvV_CO
0085-007	558	13	αἶστος	relation	ADV_CO	AtvV_CO
0085-007	566	5	καὶ	postag	b--------	c--------
0085-007	566	10	τ’	postag	b--------	g--------
0085-007	566	11	οὖν	postag	d--------	g--------
0085-007	566	2	γὰρ	postag	d--------	g--------
0085-007	566	5	σιγᾶν	lemma	σιγάω	σιγάζω	y
0085-007	566	5	σιγᾶν	postag	v--pna---	v--fna---	y
0085-007	566	5	σιγᾶν	relation	SBJ	SBJ_CO
0085-007	566	5	σιγᾶν	head	6	7
0085-007	566	7	καὶ	postag	b--------	c--------
0085-007	566	7	καὶ	relation	AuxY	COORD
0085-007	566	7	καὶ	head	5	6
0085-007	566	12	τε	postag	b--------	g--------
0085-007	566	18	καὶ	postag	b--------	c--------
0085-007	566	18	καὶ	head	5	7
0085-007	566	20	ὅπως	head	5	7
0085-007	566	21	ἂν	postag	d--------	g--------
0085-007	566	26	[0]	lemma	_	/
0085-007	566	5	ἔχεις	lemma	ἔχω	ἔχις	y
0085-007	566	5	ἔχεις	postag	v2spia---	n-p---ma-	y
0085-007	566	6	αὐτὸς	postag	p-s---mn-	a-s---mn-
0085-007	566	6	αὐτὸς	relation	ADV	AtvV
0085-007	566	3	σοὶ	lemma	σύ	σός
0085-007	566	3	σοὶ	postag	p2p---cd-	a-p---mn-
0085-007	566	1	καὶ	postag	d--------	c--------
0085-007	566	2	μαρτυρήσων	relation	ADV_CO	AtvV_CO
0085-007	566	5	ἔστι	relation	ExD_CO	PRED_PA_CO
0085-007	566	6	γὰρ	postag	d--------	g--------
0085-007	566	11	καὶ	postag	b--------	c--------
0085-007	566	15	,	relation	AuxX	AuxY
0085-007	566	17	δὲ	postag	b--------	g--------
0085-007	566	19	ἐγὼ	postag	p1s---cn-	p-s---mn-
0085-007	566	22	καὶ	postag	b--------	c--------
0085-007	566	23	ξυνδικήσων	relation	ADV_CO	AtvV_CO
0085-007	566	24	αὐτός	postag	p-s---mn-	a-s---mn-
0085-007	566	24	αὐτός	relation	ADV	AtvV
0085-007	566	26	[0]	lemma	_	/
0085-007	566	26	[0]	relation	ExD_CO	PRED_PA_CO
0085-007	566	2	δ’	postag	d--------	g--------
0085-007	566	1	σὺ	postag	p2s---cn-	p-s---fn-
0085-007	566	1	σὺ	relation	SBJ	ExD
0085-007	566	2	δ’	postag	d--------	g--------
0085-007	566	5	τ’	postag	b--------	g--------
0085-007	566	1	ὑμῶν	postag	p2p---cg-	p-p---fg-
0085-007	566	6	δὲ	postag	b--------	g--------
0085-007	566	10	[0]	lemma	_	/
0085-007	566	2	γὰρ	postag	d--------	g--------
0085-007	566	4	πρότερος	relation	ADV	AtvV
0085-007	566	8	γένοιτ’	postag	v3saom---	v3sao----	y
0085-007	566	9	ἂν	postag	d--------	g--------
0085-007	566	2	μέν	postag	d--------	g--------
0085-007	566	4	,	relation	AuxX	AuxY
0085-007	566	6	δὲ	postag	b--------	g--------
0085-007	566	2	δ’	postag	d--------	g--------
0085-007	566	1	τούτου	postag	p-s---ng-	a-s---ng-
0085-007	566	2	δ’	postag	d--------	g--------
0085-007	566	3	οὔτις	postag	p-s---fn-	a-s---fn-
0085-007	566	1	ἓν	postag	m-s---nn-	n-s---nn-
0085-007	566	2	μὲν	postag	d--------	g--------
0085-007	566	6	τριῶν	postag	m-p---ng-	a-p---ng-
0085-007	566	9	[0]	lemma	_	/
0085-007	566	3	πω	postag	d--------	g--------
0085-007	566	1	εἰπεῖν	lemma	λέγω	εἶπον
0085-007	566	2	γε	postag	d--------	g--------
0085-007	566	2	γε	head	1	3
0085-007	566	3	μέντοι	postag	d--------	g--------
0085-007	566	5	σ’	postag	p2s---ca-	p-s---ma-
0085-007	566	7	[0]	lemma	_	/
0085-007	566	2	τοῦ	postag	p-s---cg-	p-s---mg-
0085-007	566	3	δ’	postag	b--------	g--------
0085-007	566	5	καὶ	postag	b--------	c--------
0085-007	566	6	τίνος	postag	p-s---cg-	p-s---mg-
0085-007	566	9	[0]	lemma	_	/
0085-007	566	5	[0]	lemma	_	/
0085-007	566	1	μαρτυρεῖ	relation	PRED	PRED_CO
0085-007	566	1	μαρτυρεῖ	head	0	2
0085-007	566	2	δέ	postag	d--------	g--------
0085-007	566	2	δέ	relation	AuxY	COORD
0085-007	566	2	δέ	head	1	0
0085-007	566	3	μοι	postag	p1s---cd-	p-s---md-
0085-007	566	4	σοι	postag	p2s---cd-	p-s---md-
0085-007	566	1	καὶ	postag	d--------	c--------
0085-007	566	3	γ’	postag	d--------	g--------
0085-007	566	3	σε	postag	p2s---ca-	p-s---ma-
0085-007	566	7	ἄλλ’	postag	p-s---na-	a-s---na-
0085-007	566	8	ἐρεῖς	lemma	λέγω	ἐρῶ
0085-007	566	2	δ’	postag	d--------	g--------
0085-007	566	2	δ’	relation	AuxY	COORD
0085-007	566	2	δ’	head	5	0
0085-007	566	5	πέμψει	relation	PRED	PRED_CO
0085-007	566	5	πέμψει	head	0	2
0085-007	566	1	νεκροῖσί	postag	a-p---md-	n-p---md-
0085-007	566	2	νυν	lemma	νυν	νῦν
0085-007	566	1	δυοῖν	postag	m-d---ng-	a-d---ng-
0085-007	566	2	γὰρ	postag	d--------	g--------
0085-007	566	2	δή	postag	d--------	g--------
0085-007	566	4	[0]	lemma	_	/
0085-007	566	1	τοιγὰρ	postag	d--------	g--------
0085-007	566	2	σὺ	postag	p2s---cn-	p-s---mn-
0085-007	566	3	μὲν	postag	d--------	g--------
0085-007	566	6	ἡ	postag	l-s---fn-	p-s---fn-
0085-007	566	7	δ’	postag	b--------	g--------
0085-007	566	11	[0]	lemma	_	/
0085-007	566	2	δ’	postag	d--------	g--------
0085-007	566	4	ἐκείνην	postag	p-s---fa-	a-s---fa-
0085-007	566	1	ἐγὼ	postag	p1s---cn-	p-s---mn-
0085-007	566	2	δὲ	postag	d--------	g--------
0085-007	566	9	[0]	lemma	_	/
0085-007	607	2	γάρ	postag	d--------	g--------
0085-007	607	3	σ’	postag	p2s---ca-	p-s---ma-
0085-007	607	5	ἂν	postag	d--------	g--------
0085-007	607	6	ἐντός	postag	r--------	d--------
0085-007	607	8	ὦ	relation	AuxZ	AuxX
0085-007	607	4	φίλτατον	lemma	φίλος	φίλτατος
0085-007	607	4	φίλτατον	postag	a-s---nas	a-s---na-
0085-007	607	2	σὺ	postag	p2s---cn-	p-s---mn-
0085-007	607	2	σὺ	relation	SBJ	ExD
0085-007	607	2	δέ	postag	d--------	g--------
0085-007	607	3	μοι	postag	p1s---cd-	p-s---md-
0085-007	607	8	σφε	postag	p-p---ca-	p-s---fa-
0085-007	607	2	γὰρ	postag	d--------	g--------
0085-007	607	3	ὥσπερ	postag	c--------	d--------	y
0085-007	607	4	εἴτε	postag	b--------	c--------
0085-007	607	5	μὴ	postag	d--------	c--------
0085-007	607	16	τούτοις	postag	p-p---md-	a-p---md-
0085-007	607	19	[0]	lemma	_	/
0085-007	607	1	οὐπώποτ’	lemma	οὐπώποτε	οὐπωποτε	y
0085-007	607	2	εἶπον	lemma	λέγω	εἶπον
0085-007	607	18	μὴ	postag	d--------	g--------
0085-007	607	2	μὲν	postag	d--------	g--------
0085-007	607	4	τοῦθ’	postag	p-s---nn-	a-s---nn-
0085-007	607	5	ὅσον	postag	p-s---na-	a-s---na-
0085-007	607	11	δ’	postag	b--------	g--------
0085-007	607	12	ὔμμ’	postag	p2p---cd-	p-p---md-
0085-007	607	2	γὰρ	postag	d--------	g--------
0085-007	607	6	πλέον	lemma	πολύς	πλείων
0085-007	607	3	ὡς	postag	c--------	d--------
0085-007	607	5	σύ	postag	p2s---cn-	p-s---mn-
0085-007	607	8	χρησμὸν	relation	OBJ	OBJ_AP
0085-007	607	8	χρησμὸν	head	9	10
0085-007	607	10	,	relation	AuxX	APOS
0085-007	607	10	,	head	0	9
0085-007	607	11	φράζειν	relation	APOS	OBJ_AP
0085-007	607	11	φράζειν	head	8	10
0085-007	607	20	μηδαμοῦ	relation	ADV	AuxZ
0085-007	607	2	γάρ	postag	d--------	g--------
0085-007	607	3	τι	relation	ADV	AuxZ
0085-007	607	4	ταὐτὸν	lemma	αὐτός	ταὐτός	y
0085-007	607	4	ταὐτὸν	postag	p-s---nn-	a-s---nn-
0085-007	607	7	θανεῖν	lemma	θνῄσκω	θνήσκω
0085-007	607	8	διοσδότοις	lemma	Διόσδοτος	διόσδοτος
0085-007	607	12	καὶ	postag	d--------	c--------
0085-007	607	13	ταῦτα	postag	p-p---na-	a-p---na-
0085-007	607	13	ταῦτα	relation	ADV	AuxZ
0085-007	607	16	,	head	20	26
0085-007	607	18	τι	relation	ADV	AuxZ
0085-007	607	20	τόξοις	relation	ADV	ADV_CO
0085-007	607	20	τόξοις	head	7	26
0085-007	607	23	ὥστ’	relation	AuxC	AuxP
0085-007	607	26	ἀλλ’	postag	b--------	d--------
0085-007	607	26	ἀλλ’	relation	AuxY	COORD
0085-007	607	26	ἀλλ’	head	20	7
0085-007	607	27	ὡς	postag	c--------	d--------
0085-007	607	27	ὡς	head	20	26
0085-007	607	32	τ’	postag	b--------	g--------
0085-007	607	33	ἐφήμενοι	postag	v-pppemv-	v-ppp-mv-	y
0085-007	607	40	[0]	lemma	_	/
0085-007	607	3	γάρ	postag	d--------	g--------
0085-007	607	6	?	relation	AuxK	UNDEFINED
0085-007	607	8	πλεῖστ’	lemma	πολύς	πλεῖστος
0085-007	607	8	πλεῖστ’	postag	a-p---nas	a-p---na-	y
0085-007	607	9	ἄμεινον	lemma	ἀγαθός	ἀμείνων
0085-007	607	20	?	relation	AuxK	UNDEFINED
0085-007	607	23	δ’	postag	b--------	g--------
0085-007	607	28	δαιδάλῳ	postag	a-s---md-	n-s---md-	y
0085-007	607	31	[0]	lemma	_	/
0085-007	607	1	ἀνδρὸς	relation	ATR	ATR_AP
0085-007	607	1	ἀνδρὸς	head	6	9
0085-007	607	2	μὲν	postag	d--------	g--------
0085-007	607	3	ὑμῖν	postag	p2p---cd-	p-p----d-
0085-007	607	4	οὗτος	postag	p-s---mn-	a-s---mn-
0085-007	607	5	εἴρηται	lemma	λέγω	ἐρῶ
0085-007	607	9	,	relation	AuxX	APOS
0085-007	607	9	,	head	0	6
0085-007	607	11	στρατηλάτου	relation	APOS	ATR_AP
0085-007	607	11	στρατηλάτου	head	1	9
0085-007	607	1	ταύτην	postag	p-s---fa-	a-s---fa-
0085-007	607	2	τοιαύτην	postag	p-s---fa-	a-s---fa-
0085-007	607	2	τοιαύτην	relation	ADV	ATV
0085-007	607	3	εἶπον	lemma	λέγω	εἶπον
0085-007	607	9	ὅσπερ	lemma	ὅσπερ	ὅς
0085-007	640	1	αὐτὸς	postag	p-s---mn-	a-s---mn-
0085-007	640	1	αὐτὸς	relation	ADV	AtvV
0085-007	640	2	δ’	postag	d--------	g--------
0085-007	640	2	ταῦτα	postag	p-p---na-	a-p---na-
0085-007	640	3	τούτοις	postag	p-p---nd-	a-p---nd-
0085-007	640	3	τούτοις	relation	ADV	OBJ
0085-007	640	1	ὑμᾶς	postag	p2p---ca-	p-p---ma-
0085-007	640	2	δ’	postag	d--------	g--------
0085-007	640	4	ταῦτ’	postag	p-p---na-	a-p---na-
0085-007	640	5	ἐγὼ	postag	p1s---cn-	p-s---fn-
0085-007	640	3	κνώδαλα	relation	ExD	ExD_AP
0085-007	640	3	κνώδαλα	head	12	4
0085-007	640	4	,	relation	AuxX	APOS
0085-007	640	4	,	head	0	12
0085-007	640	5	στύγη	relation	APOS	ExD_AP
0085-007	640	5	στύγη	head	3	4
0085-007	640	7	,	head	3	4
0085-007	640	9	μὲν	postag	d--------	g--------
0085-007	640	10	ἂν	postag	d--------	g--------
0085-007	640	16	καὶ	postag	b--------	c--------
0085-007	640	17	κάρτα	relation	ADV	AuxZ
0085-007	640	2	δ’	postag	d--------	g--------
0085-007	640	7	ἅπαξ	relation	ADV	AuxY
0085-007	640	8	θανόντος	lemma	θνῄσκω	θνήσκω
0085-007	640	10	οὔτις	postag	p-s---fn-	a-s---fn-
0085-007	640	1	τούτων	postag	p-p---ng-	a-p---ng-
0085-007	640	9	δ’	postag	b--------	g--------
0085-007	640	10	ἄλλα	postag	p-p---na-	a-p---na-
0085-007	640	11	πάντ’	postag	a-p---na-	a-----na-
0085-007	640	13	τε	postag	b--------	g--------
0085-007	640	14	καὶ	postag	b--------	c--------
0085-007	640	18	οὐδὲν	postag	p-s---na-	a-s---na-
0085-007	640	18	οὐδὲν	relation	ADV	AuxZ
0085-007	640	2	γὰρ	postag	d--------	g--------
0085-007	640	1	ποίοισι	postag	p-p---md-	a-p---md-
0085-007	640	7	[0]	lemma	_	/
0085-007	640	1	ποία	postag	p-s---fn-	a-s---fn-
0085-007	640	2	δὲ	postag	d--------	g--------
0085-007	640	2	δὲ	relation	AuxY	COORD
0085-007	640	2	δὲ	head	5	0
0085-007	640	5	προσδέξεται	relation	PRED	PRED_CO
0085-007	640	5	προσδέξεται	head	0	2
0085-007	640	1	καὶ	postag	d--------	c--------
0085-007	640	2	τοῦτο	postag	p-s---na-	a-s---na-
0085-007	640	5	καὶ	postag	b--------	c--------
0085-007	640	9	ἐρῶ	lemma	λέγω	ἐρῶ
0085-007	640	10	δὲ	postag	b--------	g--------
0085-007	640	14	[0]	lemma	_	/
0085-007	640	2	δ’	postag	d--------	g--------
0085-007	640	6	ἡ	postag	l-s---fn-	p-s---fn-
0085-007	640	7	δ’	postag	b--------	g--------
0085-007	640	8	ἅπερ	lemma	ὅσπερ	ὅς
0085-007	640	8	ἅπερ	relation	ADV	AuxC
0085-007	640	8	ἅπερ	head	19	11
0085-007	640	9	ξένῳ	postag	a-s---md-	n-s---md-
0085-007	640	10	ξένη	lemma	ξένος	ξένη	y
0085-007	640	10	ξένη	postag	a-s---fn-	n-s---fn-
0085-007	640	11	ἔσωσεν	lemma	σῴζω	σώζω
0085-007	640	15	μὴ	postag	d--------	c--------
0085-007	640	19	[0]	lemma	_	/
0085-007	640	19	[0]	head	11	8
0085-007	640	2	δὲ	postag	d--------	g--------
0085-007	640	2	δὲ	relation	AuxY	COORD
0085-007	640	2	δὲ	head	5	0
0085-007	640	4	σοι	postag	p2s---cd-	p-s---fd-
0085-007	640	5	δείξω	relation	PRED	PRED_CO
0085-007	640	5	δείξω	head	0	2
0085-007	640	2	μὲν	postag	d--------	g--------
0085-007	640	3	ἂν	postag	d--------	g--------
0085-007	640	4	γένοιτ’	postag	v3saom---	v3sao----	y
0085-007	640	2	μάρτυς	relation	ADV	ATV
0085-007	640	4	παῖς	postag	n-s---cn-	n-s---fn-
0085-007	640	8	οὐ	postag	d--------	g--------
0085-007	640	9	δ’	postag	b--------	g--------
0085-007	640	9	δ’	relation	AuxY	AuxZ
0085-007	640	15	ἀλλ’	postag	b--------	d--------
0085-007	640	16	οἷον	postag	p-s---nn-	a-s---nn-
0085-007	640	18	οὔτις	postag	p-s---mn-	a-s---mn-
0085-007	640	19	ἂν	postag	d--------	g--------
0085-007	640	1	ἐγὼ	postag	p1s---cn-	p-s---mn-
0085-007	640	2	δέ	postag	d--------	g--------
0085-007	640	6	τἄλλα	postag	p-p---na-	a-p---na-
0085-007	640	7	θ’	postag	b--------	g--------
0085-007	640	8	ὡς	postag	c--------	d--------	y
0085-007	640	14	καὶ	postag	b--------	c--------
0085-007	640	19	καὶ	postag	b--------	c--------
0085-007	640	24	ἐφέστιον	relation	ADV	ATV
0085-007	640	27	γένοιτο	postag	v3saom---	v3sao----	y
0085-007	640	33	καὶ	postag	b--------	c--------
0085-007	640	36	σύμμαχον	relation	ADV	ATV
0085-007	640	40	καὶ	postag	b--------	c--------
0085-007	640	41	τοὺς	postag	l-p---ma-	p-p---ma-
0085-007	640	44	καὶ	postag	b--------	c--------
0085-007	674	10	ὡς	postag	c--------	d--------
0085-007	674	1	ἡμῖν	postag	p1p---cd-	p-p---md-
0085-007	674	2	μὲν	postag	d--------	g--------
0085-007	674	2	δ’	postag	d--------	g--------
0085-007	674	2	γάρ	postag	d--------	g--------
0085-007	674	4	[0]	lemma	_	/
0085-007	674	2	ὑμῶν	postag	p2p---cg-	p-p---fg-
0085-007	674	6	δὲ	postag	b--------	g--------
0085-007	674	13	ξένοι	postag	a-p---mv-	n-p---mv-
0085-007	674	2	ἂν	postag	d--------	g--------
0085-007	674	1	ἔσται	postag	v3sfim---	v3sfi----	y
0085-007	674	2	δὲ	postag	d--------	g--------
0085-007	674	6	Αἰγέως	lemma	Αἰγεύς	αἴγεος	y
0085-007	674	6	Αἰγέως	postag	n-s---mg-	a-p---ma-	y
0085-007	674	10	τοῦτο	postag	p-s---nn-	a-s---nn-
0085-007	674	10	τοῦτο	relation	SBJ	ATR
0085-007	674	10	τοῦτο	head	1	11
0085-007	674	11	βουλευτήριον	relation	PNOM	SBJ
0085-007	674	1	πάγον	relation	OBJ	OBJ_AP
0085-007	674	1	πάγον	head	39	5
0085-007	674	2	δ’	postag	d--------	g--------
0085-007	674	2	δ’	relation	AuxY	COORD
0085-007	674	2	δ’	head	39	0
0085-007	674	5	,	relation	AuxX	APOS
0085-007	674	5	,	head	0	39
0085-007	674	7	ἕδραν	relation	APOS_CO	OBJ_AP_CO
0085-007	674	8	σκηνάς	relation	APOS_CO	OBJ_AP_CO
0085-007	674	9	θ’	postag	b--------	g--------
0085-007	674	9	θ’	head	1	5
0085-007	674	18	καὶ	postag	b--------	c--------
0085-007	674	22	ὑψίπυργον	relation	ADV	ATV
0085-007	674	27	δ’	postag	b--------	g--------
0085-007	674	36	τ’	postag	b--------	g--------
0085-007	674	39	[0]	lemma	_	/
0085-007	674	39	[0]	relation	PRED	PRED_CO
0085-007	674	39	[0]	head	0	2
0085-007	674	2	δ’	postag	d--------	g--------
0085-007	674	2	μήτ’	postag	d--------	g--------
0085-007	674	4	μήτε	postag	b--------	g--------
0085-007	674	11	καὶ	postag	b--------	c--------
0085-007	674	12	μὴ	postag	d--------	c--------
0085-007	674	17	ἔξω	postag	r--------	d--------	y
0085-007	674	1	τίς	postag	p-s---cn-	p-s---mn-
0085-007	674	2	γὰρ	postag	d--------	g--------
0085-007	674	4	μηδὲν	postag	p-s---na-	n-s---na-
0085-007	674	8	[0]	lemma	_	/
0085-007	674	2	τοι	postag	d--------	g--------
0085-007	674	7	τε	postag	b--------	g--------
0085-007	674	9	καὶ	postag	b--------	c--------
0085-007	674	13	ἄν	postag	d--------	g--------
0085-007	674	15	οἷον	postag	p-s---na-	a-s---na-
0085-007	674	16	οὔτις	postag	p-s---mn-	a-s---mn-
0085-007	674	21	τ’	postag	b--------	g--------
0085-007	674	25	τε	postag	b--------	g--------
0085-007	674	3	τοῦτο	postag	p-s---na-	a-s---na-
0085-007	674	1	ταύτην	postag	p-s---fa-	a-s---fa-
0085-007	674	2	μὲν	postag	d--------	g--------
0085-007	674	2	δὲ	postag	d--------	g--------
0085-007	674	4	καὶ	postag	b--------	c--------
0085-007	674	7	καὶ	postag	b--------	c--------
0085-007	674	1	εἴρηται	lemma	λέγω	ἐρῶ
0085-007	711	1	καὶ	postag	d--------	c--------
0085-007	711	2	μὴν	postag	d--------	g--------
0085-007	711	7	ξύμβουλός	lemma	σύμβουλος	ξύμβουλός
0085-007	711	9	μηδαμῶς	relation	ADV	AuxZ
0085-007	711	1	κἄγωγε	postag	p1s---cn-	p-s---mn-
0085-007	711	5	τε	postag	b--------	g--------
0085-007	711	5	τε	head	7	6
0085-007	711	6	καὶ	postag	b--------	c--------
0085-007	711	6	καὶ	relation	AuxY	COORD
0085-007	711	6	καὶ	head	7	2
0085-007	711	7	Διὸς	relation	ATR	ATR_CO
0085-007	711	7	Διὸς	head	2	6
0085-007	711	10	μη	postag	d--------	g--------
0085-007	711	11	δ’	postag	b--------	g--------
0085-007	711	9	δ’	postag	b--------	g--------
0085-007	711	12	μαντεύσῃ	postag	v2sfim---	v2sfie---	y
0085-007	711	2	καὶ	postag	d--------	c--------
0085-007	711	9	Ἰξίονος	lemma	Ἰξίων	̓ἰξίων	y
0085-007	711	1	ἐγὼ	postag	p1s---cn-	p-s---fn-
0085-007	711	2	δὲ	postag	d--------	g--------
0085-007	711	3	μὴ	postag	d--------	c--------
0085-007	711	7	βαρεῖα	relation	ADV	ATV
0085-007	711	3	τε	postag	b--------	g--------
0085-007	711	3	τε	head	5	6
0085-007	711	5	νέοισι	relation	ATR	ATR_CO
0085-007	711	5	νέοισι	head	8	6
0085-007	711	6	καὶ	postag	b--------	c--------
0085-007	711	6	καὶ	relation	AuxY	COORD
0085-007	711	6	καὶ	head	5	8
0085-007	711	11	σύ	postag	p2s---cn-	p-s---fn-
0085-007	711	2	δ’	postag	d--------	g--------
0085-007	711	3	ἐγώ	postag	p1s---cn-	p-s---mn-
0085-007	711	1	τοιαῦτ’	postag	p-p---na-	a-p---na-
0085-007	711	3	καὶ	postag	b--------	c--------
0085-007	711	1	μοίρας	form	μοίρας	Μοίρας
0085-007	711	7	ἄλλως	lemma	ἄλλος	ἄλλως
0085-007	711	7	ἄλλως	relation	ADV	AuxY
0085-007	711	8	τε	postag	b--------	g--------
0085-007	711	9	πάντως	relation	ADV	AuxZ
0085-007	711	11	δεόμενος	relation	ADV	AtvV
0085-007	711	14	[0]	lemma	_	/
0085-007	711	1	σύ	postag	p2s---cn-	p-s----n-
