Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-001	433	2	γάρ	postag	d--------	g--------	
0085-001	433-436	1	παισὶ	postag	n-p---cd-	n-p---fd-	
0085-001	433-436	3	καὶ	postag	b--------	c--------	
0085-001	433-436	6	ὁπότερ’	postag	p-p---na-	a-p---na-	
0085-001	433-436	7	ἂν	postag	d--------	g--------	
0085-001	433-436	11	ἄρ	postag	d--------	g--------	
0085-001	437	2	φράσαι	postag	v2samm---	v2sam----	
0085-001	438	1	καὶ	postag	d--------	c--------	
0085-001	438	2	δὴ	postag	d--------	g--------	
0085-001	438	2	δὴ	relation	AuxY	AuxZ	
0085-001	438	2	δὴ	head	3	1	
0085-001	438	2	δ’	postag	d--------	g--------	
0085-001	438	2	δ’	relation	AuxY	COORD	
0085-001	438	2	δ’	head	3	0	
0085-001	438	3	ἐξοκέλλεται	relation	PRED	PRED_CO	
0085-001	438	3	ἐξοκέλλεται	head	0	2	
0085-001	439-441	1	ἢ	postag	b--------	c--------	
0085-001	439-441	2	τοῖσιν	postag	l-p---md-	p-p---md-	
0085-001	439-441	3	ἢ	postag	b--------	c--------	
0085-001	439-441	4	τοῖς	postag	l-p---md-	p-p---md-	
0085-001	439-441	12	καὶ	postag	b--------	c--------	
0085-001	439-441	17	ὡς	postag	c--------	d--------	
0085-001	442	2	δὲ	postag	d--------	g--------	
0085-001	442	4	οὐδαμοῦ	lemma	οὐδαμοῦ	οὐδαμός	
0085-001	442	4	οὐδαμοῦ	postag	d--------	a-s---mg-	
0085-001	442	4	οὐδαμοῦ	relation	ADV	ATR	
0085-001	442	4	οὐδαμοῦ	head	7	5	
0085-001	442	7	[0]	lemma	_	/	
0085-001	443-445	1	καὶ	postag	d--------	c--------	
0085-001	443-445	1	καὶ	relation	AuxY	COORD	
0085-001	443-445	1	καὶ	head	17	0	
0085-001	443-445	3	μὲν	postag	d--------	g--------	
0085-001	443-445	8	?	relation	AuxK	AuxX	
0085-001	443-445	9	ἄτην	relation	GAP	UNDEFINED	
0085-001	443-445	10	γε	postag	d--------	g--------	
0085-001	443-445	10	γε	relation	GAP	UNDEFINED	
0085-001	443-445	11	μείζω	relation	GAP	UNDEFINED	
0085-001	443-445	12	καὶ	postag	b--------	c--------	
0085-001	443-445	12	καὶ	relation	GAP	UNDEFINED	
0085-001	443-445	13	μέγ’	relation	GAP	UNDEFINED	
0085-001	443-445	14	ἐμπλήσας	lemma	ἐμπίμπλημι	ἐμπίπλημι	
0085-001	443-445	14	ἐμπλήσας	relation	GAP	UNDEFINED	
0085-001	443-445	15	γόμου	relation	GAP	UNDEFINED	
0085-001	443-445	16	?	relation	AuxK	AuxX	
0085-001	443-445	17	γένοιτ’	postag	v3saom---	v3sao----	
0085-001	443-445	17	γένοιτ’	relation	PRED	PRED_CO	
0085-001	443-445	17	γένοιτ’	head	0	1	
0085-001	443-445	18	ἂν	postag	d--------	g--------	
0085-001	443-445	19	ἄλλα	postag	p-p---nn-	a-p---nn-	
0085-001	443-445	20	κτησίου	form	κτησίου	Κτησίου	
0085-001	443-445	22	χάριν	lemma	χάριν	χάρις	
0085-001	443-445	22	χάριν	postag	r--------	n-s---fa-	
0085-001	446-448	1	καὶ	postag	d--------	c--------	
0085-001	446-448	1	καὶ	relation	AuxY	COORD	
0085-001	446-448	1	καὶ	head	7	0	
0085-001	446-448	4	μὴ	postag	d--------	c--------	
0085-001	446-448	6	καίρια	relation	OBJ	OBJ_AP	
0085-001	446-448	7	,	head	0	1	
0085-001	446-448	8	γένοιτο	postag	v3saom---	v3sao----	
0085-001	446-448	11	ἂν	postag	d--------	g--------	
0085-001	446-448	15	κάρτα	relation	ADV	AuxZ	
0085-001	446-448	16	κινητήρια]	relation	OBJ	OBJ_AP	
0085-001	446-448	18	[0]	lemma	_	/	
0085-001	449-451	2	δ’	postag	d--------	g--------	
0085-001	449-451	5	μὴ	postag	d--------	c--------	
0085-001	449-451	8	δεῖ	lemma	δέω	δεῖ	
0085-001	449-451	9	κάρτα	relation	ADV	AuxZ	
0085-001	449-451	11	καὶ	postag	b--------	c--------	
0085-001	449-451	13	χρηστήρια	relation	SBJ	SBJ_AP	
0085-001	449-451	13	χρηστήρια	head	12	17	
0085-001	449-451	17	,	relation	AuxX	APOS	
0085-001	449-451	17	,	head	0	12	
0085-001	449-451	19	ἄκη	relation	APOS	SBJ_AP	
0085-001	449-451	19	ἄκη	head	13	17	
0085-001	452-454	2	κάρτα	relation	ADV	AuxZ	
0085-001	452-454	8	δ’	postag	b--------	g--------	
0085-001	452-454	10	μᾶλλον	lemma	μάλα	μᾶλλον	
0085-001	452-454	10	μᾶλλον	postag	d-------c	d--------	
0085-001	452-454	10	μᾶλλον	relation	ADV	AuxZ	
0085-001	452-454	16	[0]	lemma	_	/	
0085-001	454	1	γένοιτο	postag	v3saom---	v3sao----	
0085-001	454	2	δ’	postag	d--------	g--------	
0085-001	456	3	καὶ	postag	b--------	c--------	
0085-001	456	5	ἄν	postag	d--------	g--------	
0085-001	456	2	με	postag	p1s---ca-	p-s---ma-	
0085-001	457	2	στρόφους	relation	OBJ_CO	OBJ_AP_CO	
0085-001	457	3	ζώνας	relation	OBJ_CO	OBJ_AP_CO	
0085-001	457	4	τε	postag	b--------	g--------	
0085-001	457	4	τε	head	1	5	
0085-001	457	5	,	relation	AuxX	APOS	
0085-001	457	5	,	head	0	1	
0085-001	457	6	συλλαβὰς	relation	APOS	OBJ_AP	
0085-001	457	6	συλλαβὰς	head	4	5	
0085-001	458	2	ἂν	postag	d--------	g--------	
0085-001	458	4	ταῦτα	postag	p-p---nn-	a-p---nn-	
0085-001	459	3	τοίνυν	postag	d--------	g--------	
0085-001	459	5	ἴσθι	relation	ExD	PRED_PA	
0085-001	459	10	[0]	lemma	_	/	
0085-001	460	2	τίν’	postag	p-s---ca-	a-s---fa-	
0085-001	460	6	ἔσῃ	postag	v2sfim---	v2sfi----	
0085-001	461	2	μή	postag	d--------	c--------	
0085-001	461	4	πιστὸν	lemma	πιστός	πιστόν	
0085-001	461	4	πιστὸν	postag	a-s---na-	n-s---na-	
0085-001	461	9	[0]	lemma	_	/	
0085-001	462	2	σοι	postag	p2s---cd-	p-s----d-	
0085-001	463	7	[0]	lemma	_	/	
0085-001	464	4	[0]	lemma	_	/	
0085-001	464	2	ἁπλῶς	lemma	ἁπλόος	ἁπλῶς	
0085-001	465	8	[0]	lemma	_	/	
0085-001	467	2	γὰρ	postag	d--------	g--------	
0085-001	468-469	1	καὶ	postag	d--------	c--------	
0085-001	468-469	3	γε	postag	d--------	g--------	
0085-001	468-469	8	δὲ	postag	b--------	g--------	
0085-001	468-469	11	ὣς	relation	AuxZ	AuxC	
0085-001	468-469	14	[0]	lemma	_	/	
0085-001	470-471	2	δ’	postag	d--------	g--------	
0085-001	470-471	2	δ’	head	9	10	
0085-001	470-471	11	κοὐδαμοῦ	lemma	καί	οὐδαμοῦ	
0085-001	470-471	11	κοὐδαμοῦ	postag	b--------	d--------	
0085-001	470-471	15	[0]	lemma	_	/	
0085-001	472-473	2	μὲν	postag	d--------	g--------	
0085-001	472-473	3	γὰρ	postag	d--------	g--------	
0085-001	472-473	4	ὑμῖν	postag	p2p---cd-	p-p----d-	
0085-001	472-473	5	μὴ	postag	d--------	c--------	
0085-001	474-477	2	δ’	postag	d--------	g--------	
0085-001	474-477	3	αὖθ’	relation	ADV	AuxZ	
0085-001	474-477	3	αὖθ’	head	19	2	
0085-001	474-477	5	παισὶν	postag	n-p---cd-	n-p---md-	
0085-001	474-477	6	Αἰγύπτου	postag	n-s---fg-	n-s---mg-	
0085-001	474-477	7	σέθεν	postag	p2s---cg-	p-s----g-	
0085-001	474-477	18	τἀνάλωμα	relation	SBJ	SBJ_AP	
0085-001	474-477	18	τἀνάλωμα	head	19	21	
0085-001	474-477	21	,	relation	AuxX	APOS	
0085-001	474-477	21	,	head	0	19	
0085-001	474-477	24	οὕνεχ’	postag	r--------	c--------	
0085-001	474-477	25	αἱμάξαι	relation	APOS	SBJ_AP	
0085-001	474-477	25	αἱμάξαι	head	18	21	
0085-001	478-479	1	ὅμως	postag	d--------	c--------	
0085-001	478-479	2	δ’	postag	d--------	g--------	
0085-001	478-479	9	[0]	lemma	_	/	
0085-001	479	2	γὰρ	postag	d--------	g--------	
0085-001	479	7	[0]	lemma	_	/	
0085-001	480-485	1	σὺ	postag	p2s---cn-	p-s----n-	
0085-001	480-485	1	σὺ	relation	ExD	ExD_AP	
0085-001	480-485	1	σὺ	head	21	3	
0085-001	480-485	2	μέν	postag	d--------	g--------	
0085-001	480-485	3	,	relation	AuxX	APOS	
0085-001	480-485	3	,	head	0	21	
0085-001	480-485	4	πάτερ	relation	APOS	ExD_AP	
0085-001	480-485	4	πάτερ	head	1	3	
0085-001	480-485	10	τε	postag	b--------	g--------	
0085-001	480-485	11	τούτους	postag	p-p---ma-	a-p---ma-	
0085-001	480-485	18	ἄλλους	postag	p-p---ma-	a-p---ma-	
0085-001	480-485	21	θές	postag	v2sama---	v2saia---	
0085-001	480-485	24	ἴδωσι	lemma	ὁράω	εἶδον	
0085-001	480-485	31	μη	postag	d--------	g--------	
0085-001	480-485	32	δ’	postag	b--------	g--------	
0085-001	480-485	35	ἐμοῦ	postag	p1s---cg-	p-s---mg-	
0085-001	485	3	γὰρ	postag	d--------	g--------	
0085-001	485	7	[0]	lemma	_	/	
0085-001	486-488	1	καὶ	postag	d--------	c--------	
0085-001	486-488	2	γὰρ	postag	d--------	g--------	
0085-001	486-488	4	ἄν	postag	d--------	g--------	
0085-001	486-488	5	τις	postag	p-s---cn-	p-s---mn-	
0085-001	486-488	7	ἰδὼν	lemma	ὁράω	εἶδον	
0085-001	486-488	10	μὲν	postag	d--------	g--------	
0085-001	486-488	12	ἄρσενος	postag	a-s----g-	n-s----g-	
0085-001	486-488	15	ὑμῖν	postag	p2p---cd-	p-p----d-	
0085-001	486-488	16	δ’	postag	b--------	g--------	
0085-001	486-488	17	ἂν	postag	d--------	g--------	
0085-001	489	3	γὰρ	postag	d--------	g--------	
0085-001	489	5	τις	postag	p-s---cn-	p-s---mn-	
0085-001	490-491	2	τάδ’	relation	SBJ	SBJ_AP	
0085-001	490-491	2	τάδ’	head	4	6	
0085-001	490-491	3	ἡμῖν	postag	p1p---cd-	p-p---md-	
0085-001	490-491	6	,	relation	AuxX	APOS	
0085-001	490-491	6	,	head	0	4	
0085-001	490-491	10	λαβεῖν	relation	APOS	OBJ_AP	
0085-001	490-491	10	λαβεῖν	head	2	6	
0085-001	492-496	2	δὲ	postag	d--------	g--------	
0085-001	492-496	4	τ’	postag	b--------	g--------	
0085-001	492-496	9	ἂν	postag	d--------	g--------	
0085-001	492-496	15	καὶ	postag	b--------	c--------	
0085-001	492-496	16	?	relation	AuxK	AuxX	
0085-001	492-496	22	δ’	postag	b--------	g--------	
0085-001	496	2	δ’	postag	d--------	g--------	
0085-001	496	7	[0]	lemma	_	/	
0085-001	497-498	2	γὰρ	postag	d--------	g--------	
0085-001	497-498	5	Ἰνάχῳ	lemma	Ἰνάχος	῎ἴναχος	
0085-001	497-498	5	Ἰνάχῳ	relation	ADV	OBJ	
0085-001	498	2	μὴ	postag	d--------	c--------	
0085-001	499	1	καὶ	postag	d--------	c--------	
0085-001	499	2	δὴ	postag	d--------	g--------	
0085-001	499	2	δὴ	relation	AuxY	AuxZ	
0085-001	499	2	δὴ	head	5	1	
0085-001	499	4	τις	postag	p-s---cn-	p-s---mn-	
0085-001	500	2	ἄν	postag	d--------	g--------	
0085-001	500	2	γὰρ	postag	d--------	g--------	
0085-001	500	4	ξένος	postag	a-s---mn-	n-s---mn-	
0085-001	501	2	βωμοὺς	relation	OBJ	OBJ_AP	
0085-001	501	2	βωμοὺς	head	1	4	
0085-001	501	4	,	relation	AuxX	APOS	
0085-001	501	4	,	head	0	1	
0085-001	501	6	ἕδρας	relation	APOS	OBJ_AP	
0085-001	501	6	ἕδρας	head	2	4	
0085-001	502-503	1	καὶ	postag	d--------	c--------	
0085-001	502-503	1	καὶ	relation	AuxY	COORD	
0085-001	502-503	1	καὶ	head	5	0	
0085-001	502-503	5	χρεὼν	postag	v-sppamn-	x--------	
0085-001	502-503	5	χρεὼν	relation	PRED	PRED_CO	
0085-001	502-503	5	χρεὼν	head	0	1	
0085-001	502-503	9	ἐφέστιον	relation	ADV	ATV	
0085-001	504	1	τούτῳ	postag	p-s---md-	a-s---md-	
0085-001	504	2	μὲν	postag	d--------	g--------	
0085-001	504	3	εἶπας	lemma	λέγω	εἶπον	
0085-001	504	5	καὶ	postag	b--------	c--------	
0085-001	505	1	ἐγὼ	postag	p1s---cn-	p-s---fn-	
0085-001	505	2	δὲ	postag	d--------	g--------	
0085-001	505	4	ἐμοί	postag	p1s---cd-	p-s---fd-	
0085-001	506	1	κλάδους	relation	OBJ	OBJ_AP	
0085-001	506	1	κλάδους	head	4	5	
0085-001	506	2	μὲν	postag	d--------	g--------	
0085-001	506	5	,	relation	AuxX	APOS	
0085-001	506	5	,	head	0	4	
0085-001	506	6	σημεῖον	relation	APOS	OBJ_AP	
0085-001	506	6	σημεῖον	head	1	5	
0085-001	507	1	καὶ	postag	d--------	c--------	
0085-001	507	2	δή	postag	d--------	g--------	
0085-001	507	2	δή	relation	AuxY	AuxZ	
0085-001	507	2	δή	head	4	1	
0085-001	507	3	σφε	postag	p3p---ca-	p-p---ma-	
0085-001	507	6	καὶ	postag	b--------	c--------	
0085-001	507	8	σέθεν	postag	p2s---cg-	p-s----g-	
0085-001	509	1	καὶ	postag	d--------	c--------	
0085-001	509	5	ἂν	postag	d--------	g--------	
0085-001	509	7	με	postag	p1s---ca-	p-s---ma-	
0085-001	510	4	σ’	postag	p2s---ca-	p-s----a-	
0085-001	511	5	ἐχθίοσιν	lemma	ἐχθρός	ἐχθίων	
0085-001	511	7	[0]	lemma	_	/	
0085-001	511	8	[1]	lemma	_	/	
0085-001	513	2	τι	relation	ADV	AuxZ	
0085-001	513	8	[0]	lemma	_	/	
0085-001	514	2	γ’	postag	d--------	g--------	
0085-001	514	2	γ’	relation	AuxZ	AuxY	
0085-001	515	1	σὺ	postag	p2s---cn-	p-s----n-	
0085-001	515	1	σὺ	relation	SBJ	ExD	
0085-001	515	2	καὶ	postag	b--------	c--------	
0085-001	515	5	καὶ	postag	b--------	c--------	
0085-001	516	2	οὔτι	postag	p-s---na-	a-s---na-	
0085-001	516	2	οὔτι	relation	ATR	AuxZ	
0085-001	517-518	1	ἐγὼ	postag	p1s---cn-	p-s---mn-	
0085-001	517-518	2	δὲ	postag	d--------	g--------	
0085-001	517-518	11	ἂν	postag	d--------	g--------	
0085-001	519	1	καὶ	postag	d--------	c--------	
0085-001	519	1	καὶ	relation	AuxY	COORD	
0085-001	519	1	καὶ	head	3	0	
0085-001	519	3	διδάξω	relation	PRED	PRED_CO	
0085-001	519	3	διδάξω	head	0	1	
0085-001	519	5	ποῖα	postag	p-p---na-	a-p---na-	
0085-001	520-521	2	ταῦτα	postag	p-p---na-	a-p---na-	
0085-001	520-521	4	καὶ	postag	b--------	c--------	
0085-001	520-521	9	τῶν	postag	l-p---ng-	p-p---ng-	
0085-001	520-521	10	σ’	postag	p2s---ca-	p-s----a-	
0085-001	522	1	ἐγὼ	postag	p1s---cn-	p-s---mn-	
0085-001	522	2	δὲ	postag	d--------	g--------	
0085-001	522	3	ταῦτα	postag	p-p---na-	a-p---na-	
0085-001	523	2	δ’	postag	d--------	g--------	
0085-001	523	2	δ’	relation	AuxY	COORD	
0085-001	523	2	δ’	head	3	0	
0085-001	523	3	ἕποιτο	relation	PRED	PRED_CO	
0085-001	523	3	ἕποιτο	head	0	2	
0085-001	523	4	καὶ	postag	b--------	c--------	
0085-001	524-528	1	ἄναξ	relation	ExD	ExD_AP_CO	
0085-001	524-528	1	ἄναξ	head	16	10	
0085-001	524-528	3	,	head	1	10	
0085-001	524-528	4	μακάρων	postag	a-p---mg-	n-p---mg-	
0085-001	524-528	5	μακάρτατε	relation	APOS_CO	ExD_AP_CO	
0085-001	524-528	6	καὶ	postag	b--------	c--------	
0085-001	524-528	6	καὶ	head	1	10	
0085-001	524-528	9	κράτος	relation	APOS_CO	ExD_AP_CO	
0085-001	524-528	10	,	relation	AuxX	APOS	
0085-001	524-528	10	,	head	0	16	
0085-001	524-528	12	Ζεῦ	relation	APOS	ExD_AP	
0085-001	524-528	12	Ζεῦ	head	1	10	
0085-001	524-528	13	,	head	1	10	
0085-001	524-528	15	τε	postag	b--------	g--------	
0085-001	524-528	16	καὶ	postag	b--------	c--------	
0085-001	529-530	2	δ’	postag	d--------	g--------	
0085-001	529-530	6	μελανόζυγ’	lemma	μελάνοζυξ	μελανόζυξ	
0085-001	531-535	4	δ’	postag	b--------	g--------	
0085-001	531-535	5	ἐπιδὼν	lemma	ἐφοράω	ἐπεῖδον	
0085-001	536-537	1	δῖαί	form	δῖαί	Δῖαί	
0085-001	536-537	2	τοι	postag	d--------	g--------	
0085-001	536-537	11	[0]	lemma	_	/	
0085-001		26	διχῇ	head	32	0	
0085-001		29	γαῖαν	lemma	γῆ	γαῖα	
0085-001	547-548	2	δ’	postag	d--------	g--------	
0085-001	549-555	2	δὲ	postag	d--------	g--------	
0085-001	549-555	3	Τεύθραντος	lemma	Τεύθρας	τεύθρας	
0085-001	549-555	8	τε	postag	b--------	g--------	
0085-001	549-555	11	καὶ	postag	b--------	c--------	
0085-001	549-555	15	παμφύλων	form	παμφύλων	Παμφύλων	
0085-001	549-555	16	τε	postag	b--------	g--------	
0085-001	549-555	16	τε	head	17	13	
0085-001	549-555	17	[γένη]	relation	OBJ	UNDEFINED	
0085-001	549-555	17	[γένη]	head	13	0	
0085-001	549-555	18	διορνυμένα	postag	v-pppena-	---------	
0085-001	549-555	19	καί	postag	b--------	c--------	
0085-001	549-555	22	καὶ	postag	b--------	c--------	
0085-001	549-555	25	καὶ	postag	b--------	c--------	
0085-001	549-555	27	Ἀφροδίτας	lemma	Ἀφροδίτη	̓ἀφροδίτη	
0085-001	549-555	31	[0]	lemma	_	/	
0085-001	565-570	2	δ’	postag	d--------	g--------	
0085-001	565-570	2	δ’	relation	AuxY	COORD	
0085-001	565-570	2	δ’	head	12	0	
0085-001	565-570	12	πάλλοντ’	relation	PRED	PRED_CO	
0085-001	565-570	12	πάλλοντ’	head	0	2	
0085-001	565-570	16	βοτὸν	relation	OBJ	OBJ_AP	
0085-001	565-570	16	βοτὸν	head	17	20	
0085-001	565-570	20	,	relation	AuxX	APOS	
0085-001	565-570	20	,	head	0	17	
0085-001	565-570	21	τὰν	relation	APOS_CO	OBJ_AP_CO	
0085-001	565-570	22	μὲν	postag	d--------	g--------	
0085-001	565-570	23	βοός	postag	n-s---cg-	n-s---fg-	
0085-001	565-570	25	τὰν	relation	APOS_CO	OBJ_AP_CO	
0085-001	565-570	26	δ’	postag	b--------	g--------	
0085-001	565-570	26	δ’	head	16	20	
0085-001	565-570	27	αὖ	relation	ADV	AuxZ	
0085-001	570	2	δ’	postag	d--------	g--------	
0085-001	570	2	δ’	relation	AuxY	COORD	
0085-001	570	2	δ’	head	3	0	
0085-001	570	3	ἐθάμβουν	relation	PRED	PRED_CO	
0085-001	570	3	ἐθάμβουν	head	0	2	
0085-001		3	δὴ	head	5	1	
0085-001	580-581	2	δ’	postag	d--------	g--------	
0085-001	580-581	2	δ’	relation	AuxY	COORD	
0085-001	580-581	2	δ’	head	7	0	
0085-001	580-581	4	δῖον	form	δῖον	Δῖον	
0085-001	580-581	7	γείνατο	lemma	γίγνομαι	γείνομαι	
0085-001	580-581	7	γείνατο	postag	v3saim---	v3sai----	
0085-001	580-581	7	γείνατο	relation	PRED	PRED_CO	
0085-001	580-581	7	γείνατο	head	0	2	
0085-001	582	1	δι’	lemma	διά	διό	
0085-001	582	1	δι’	postag	r--------	c--------	
0085-001	582	6	[0]	lemma	_	/	
0085-001	582	7	[1]	lemma	_	/	
0085-001	588-589	4	καὶ	postag	b--------	c--------	
0085-001	588-589	6	ἂν	postag	d--------	g--------	
0085-001	588-589	13	[0]	lemma	_	/	
0085-001	590-591	1	τίν’	postag	p-s---ca-	p-s---ma-	
0085-001	590-591	2	ἂν	postag	d--------	g--------	
0085-001		5	αὐτόχειρ	postag	a-s---mn-	n-s---fn-	
0085-001	595-596	3	δ’	postag	b--------	g--------	
0085-001	595-596	5	τινος	postag	p-s---cg-	p-s---fg-	
0085-001	595-596	9	κρεισσόνων	lemma	κρατύς	κρείσσων	
0085-001	597	1	οὔτινος	postag	p-s----g-	a-s----g-	
0085-001	598-599	2	δ’	postag	d--------	g--------	
0085-001	598-599	4	ὡς	postag	c--------	d--------	
0085-001	598-599	8	τῶν	postag	l-p---ng-	p-p---ng-	
0085-001	598-599	13	[0]	lemma	_	/	
0085-001	600	2	παῖδες	postag	n-p---cv-	n-p---fv-	
0085-001	600	6	[0]	lemma	_	/	
0085-001	602-604	3	πρέσβυ	postag	a-s---mv-	n-s---mv-	
0085-001	602-604	5	φίλτατ’	lemma	φίλος	φίλτατος	
0085-001	602-604	5	φίλτατ’	postag	a-p---nas	a-p---na-	
0085-001	602-604	7	ἐμοί	postag	p1s---cd-	p-s---fd-	
0085-001	602-604	9	δ’	postag	b--------	g--------	
0085-001	602-604	10	ἡμῖν	postag	p1p---cd-	p-p---fd-	
0085-001	602-604	18	ὅπῃ	lemma	ὅπῃ	ὅπη	
0085-001	605-606	2	Ἀργείοισιν	lemma	Ἀργεῖος	̓ἀργεῖος	
0085-001	605-606	6	ἀλλ’	postag	b--------	d--------	
0085-001	605-606	7	ὥστ’	postag	c--------	d--------	
0085-001	605-606	9	με	postag	p1s---ca-	p-s---ma-	
0085-001	607-608	2	γὰρ	postag	d--------	g--------	
0085-001	607-608	6	αἰθὴρ	postag	n-s---fn-	n-s---mn-	
0085-001	609-610	1	ἡμᾶς	postag	p1p---ca-	p-p---ma-	
0085-001	609-610	5	ἐλευθέρους	relation	ADV_CO	AtvV_CO	
0085-001	609-610	6	κἀρρυσιάστους	relation	ADV_CO	AtvV_CO	
0085-001	609-610	8	τ’	postag	b--------	g--------	
0085-001	609-610	12	[0]	lemma	_	/	
0085-001	611-612	1	καὶ	postag	d--------	c--------	
0085-001	611-612	1	καὶ	relation	AuxY	COORD	
0085-001	611-612	1	καὶ	head	9	0	
0085-001	611-612	2	μήτ’	postag	d--------	g--------	
0085-001	611-612	3	ἐνοίκων	relation	ATR	ATR_CO	
0085-001	611-612	3	ἐνοίκων	head	6	4	
0085-001	611-612	4	μήτ’	postag	b--------	g--------	
0085-001	611-612	4	μήτ’	relation	AuxY	COORD	
0085-001	611-612	4	μήτ’	head	3	6	
0085-001	611-612	6	τινὰ	postag	p-s---ca-	p-s---ma-	
0085-001	611-612	9	[0]	lemma	_	/	
0085-001	611-612	9	[0]	relation	PRED	PRED_CO	
0085-001	611-612	9	[0]	head	0	1	
0085-001	612-614	2	δὲ	postag	d--------	g--------	
0085-001	612-614	8	μὴ	postag	d--------	c--------	
0085-001	612-614	18	[0]	lemma	_	/	
0085-001	615-620	5	ἡμῶν	postag	p1p---cg-	p-p---mg-	
0085-001	615-620	6	λέγων	relation	ADV	ADV_AP	
0085-001	615-620	6	λέγων	head	2	9	
0085-001	615-620	9	,	relation	AuxX	APOS	
0085-001	615-620	9	,	head	0	2	
0085-001	615-620	14	προφωνῶν	relation	APOS_CO	ADV_AP_CO	
0085-001	615-620	20	,	head	6	9	
0085-001	615-620	23	θ’	postag	b--------	g--------	
0085-001	615-620	25	λέγων	relation	APOS_CO	ADV_AP_CO	
0085-001	621-622	1	τοιαῦτ’	postag	p-p---na-	a-p---na-	
0085-001	623-624	2	δ’	postag	d--------	g--------	
0085-001	623-624	4	εὐπιθὴς	relation	ADV	ATV	
0085-001	623-624	7	Πελασγῶν	lemma	Πελασγός	πελασγός	
0085-001	624	2	δ’	postag	d--------	g--------	
0085-001	624	2	δ’	relation	AuxY	COORD	
0085-001	624	2	δ’	head	3	0	
0085-001	624	3	ἐπέκρανεν	relation	PRED	PRED_CO	
0085-001	624	3	ἐπέκρανεν	head	0	2	
0085-001	625-626	1	ἄγε	postag	i--------	d--------	
0085-001	625-626	2	δή	postag	d--------	g--------	
0085-001	625-626	6	Ἀργείοις	lemma	Ἀργεῖος	̓ἀργεῖος	
0085-001	625-626	7	εὐχὰς	relation	OBJ	OBJ_AP	
0085-001	625-626	7	εὐχὰς	head	4	9	
0085-001	625-626	9	,	relation	AuxX	APOS	
0085-001	625-626	9	,	head	0	4	
0085-001	625-626	11	ποινάς	relation	APOS	OBJ_AP	
0085-001	625-626	11	ποινάς	head	7	9	
0085-001	627-629	2	δ’	postag	d--------	g--------	
0085-001	627-629	13	προσαπαντᾶν	postag	v--pna---	---------	
0085-001	651	1	βαρὺς	relation	ADV	AtvV	
0085-001	651	2	δ’	postag	d--------	g--------	
0085-001	652-653	2	γὰρ	postag	d--------	g--------	
0085-001	652-653	3	ὁμαίμους	postag	a-p---ma-	n-p---ma-	
0085-001	661-662	1	μη	postag	d--------	g--------	
0085-001	661-662	2	δ’	postag	d--------	g--------	
0085-001	661-662	2	δ’	relation	AuxY	COORD	
0085-001	661-662	2	δ’	head	6	0	
0085-001	661-662	6	αἱματίσαι	relation	PRED	PRED_CO	
0085-001	661-662	6	αἱματίσαι	head	0	2	
0085-001		7	μη	relation	AuxZ	PRED_CO	
0085-001		1	?	relation	AuxK	AuxX	
0085-001		5	γεμόντων	lemma	γέμω	ὁ	
0085-001		5	γεμόντων	postag	v3ppma---	l--------	
0085-001		6	?	relation	AuxK	AuxX	
0085-001	670-673	5	ζῆνα	form	ζῆνα	Ζῆνα	
0085-001	670-673	11	δ’	postag	b--------	g--------	
0085-001	670-673	12	ὑπερτάτως	lemma	ὑπέρ	ὑπέρτατος	
0085-001	670-673	12	ὑπερτάτως	postag	d-------s	d--------	
0085-001	670-673	20	[0]	lemma	_	/	
0085-001	678-683	1	μη	postag	d--------	g--------	
0085-001	678-683	2	δέ	postag	d--------	g--------	
0085-001	678-683	2	δέ	relation	AuxY	COORD	
0085-001	678-683	2	δέ	head	6	0	
0085-001	678-683	3	τις	postag	p-s---cn-	p-s---mn-	
0085-001	678-683	6	ἐπελθέτω	relation	PRED	PRED_CO	
0085-001	678-683	6	ἐπελθέτω	head	0	2	
0085-001	678-683	9	δαΐζων	lemma	δαΐζω	δαίζω	
0085-001	678-683	16	τ’	postag	b--------	g--------	
0085-001	684-685	1	νούσων	lemma	νόσος	νοῦσος	
0085-001	684-685	2	δ’	postag	d--------	g--------	
0085-001	684-685	2	δ’	relation	AuxY	COORD	
0085-001	684-685	2	δ’	head	6	0	
0085-001	684-685	6	ἵζοι	relation	PRED	PRED_CO	
0085-001	684-685	6	ἵζοι	head	0	2	
0085-001	688-690	2	δέ	postag	d--------	g--------	
0085-001	688-690	2	δέ	relation	AuxY	COORD	
0085-001	688-690	2	δέ	head	5	0	
0085-001	688-690	3	τοι	postag	d--------	g--------	
0085-001	688-690	5	ἐπικραινέτω	relation	PRED	PRED_CO	
0085-001	688-690	5	ἐπικραινέτω	head	0	2	
0085-001	691-692	2	δὲ	postag	d--------	g--------	
0085-001	691-692	2	δὲ	relation	AuxY	COORD	
0085-001	691-692	2	δὲ	head	6	0	
0085-001	691-692	6	τελέθοι	relation	PRED	PRED_CO	
0085-001	691-692	6	τελέθοι	head	0	2	
0085-001	693	3	τ’	postag	b--------	g--------	
0085-001	693	3	τ’	relation	AuxY	COORD	
0085-001	693	3	τ’	head	6	0	
0085-001	693	6	λάχοιεν	relation	PRED	PRED_CO	
0085-001	693	6	λάχοιεν	head	0	3	
0085-001	694-695	2	δ’	postag	d--------	g--------	
